DATE,GOLD,FOREX_RESERVES,INFLATION_YOY,OIL,INTEREST_RATE,KSE100,USDPKR,M2,YEAR,MONTH,QUARTER,MONTH_SIN,MONTH_COS,USDPKR_diff,REAL_INTEREST,OIL_IN_PKR,KSE100_lag1,KSE100_lag3,KSE100_lag12,INFLATION_YOY_lag1,INFLATION_YOY_lag3,INFLATION_YOY_lag12,INTEREST_RATE_lag1,INTEREST_RATE_lag3,INTEREST_RATE_lag12,USDPKR_lag1,USDPKR_lag3,USDPKR_lag12,OIL_lag1,OIL_lag3,OIL_lag12,FOREX_RESERVES_lag1,FOREX_RESERVES_lag3,FOREX_RESERVES_lag12,GOLD_lag1,GOLD_lag3,GOLD_lag12,M2_lag1,M2_lag3,M2_lag12,KSE100_roll_mean3,KSE100_roll_std3,OIL_roll_mean3,OIL_roll_std3,GOLD_roll_mean3,GOLD_roll_std3
2009-12-01,1095.199951171875,10.96,91.6981611266652,79.36000061035156,8.74,9386.919921875,84.30000305175781,23345.22,2009,12,4,-2.4492935982947064e-16,1.0,-0.15000152587890625,-82.9581611266652,6690.048293640139,9204.5703125,9349.669921875,5865.009765625,92.3729992199452,90.624225236284,84.3039673949194,6.51,9.44,18.4,83.4000015258789,82.94999694824219,78.75,77.27999877929688,70.61000061035156,44.59999847412109,8.6,11.7,21.19,1181.0999755859375,1008.0,883.5999755859375,23464.45,23426.35,21223.3,9237.806640625,99.49935918630669,74.96333312988281,3.7726950378083965,1076.2666422526042,92.16150258870796
2010-01-01,1083.0,19.0,94.0709789385208,72.88999938964844,16.33,9614.1904296875,83.74500274658203,23950.18,2010,1,1,0.49999999999999994,0.8660254037844387,0.9000015258789062,-77.7409789385208,6104.173199084471,9386.919921875,9159.1796875,5377.419921875,91.6981611266652,91.1684495050582,84.5071444552617,8.74,14.18,12.84,84.30000305175781,83.55000305175781,78.9000015258789,79.36000061035156,77.0,41.68000030517578,10.96,16.72,15.3,1095.199951171875,1039.699951171875,927.2999877929688,23345.22,23979.86,21887.31,9250.223307291666,120.53858526787832,77.87999979654948,1.2893415512341906,1105.3332926432292,71.24257984594577
2010-02-01,1118.300048828125,15.13,94.4265387941199,79.66000366210938,12.67,9657.7900390625,85.0,23990.62,2010,2,1,0.8660254037844386,0.5000000000000001,-0.5550003051757812,-81.7565387941199,6771.100311279297,9614.1904296875,9204.5703125,5727.4599609375,94.0709789385208,92.3729992199452,85.6681562286467,16.33,6.51,5.21,83.74500274658203,83.4000015258789,79.55000305175781,72.88999938964844,77.27999877929688,44.7599983215332,19.0,8.6,7.22,1083.0,1181.0999755859375,941.5,23950.18,23464.45,21026.63,9401.8935546875,205.22016801688537,76.50999959309895,3.303014230824625,1119.7666422526042,53.46534424730345
2010-03-01,1113.300048828125,8.0,95.6020632146723,83.76000213623047,5.94,10178.4296875,83.75,24240.45,2010,3,1,1.0,6.123233995736766e-17,1.2549972534179688,-89.6620632146723,7014.900178909302,9657.7900390625,9386.919921875,6860.22021484375,94.4265387941199,91.6981611266652,85.980178142744,12.67,8.74,17.5,85.0,84.30000305175781,80.3499984741211,79.66000366210938,79.36000061035156,49.65999984741211,15.13,10.96,20.24,1118.300048828125,1095.199951171875,922.5999755859376,23990.62,23345.22,21893.1,9552.966796875,145.44382079470765,77.30333455403645,3.825002733682657,1098.8333333333333,17.92831451268333
2010-04-01,1180.0999755859375,7.92,97.3508371983334,86.1500015258789,5.86,10428.1201171875,83.9000015258789,24178.44,2010,4,2,0.8660254037844387,-0.4999999999999998,-1.25,-91.4908371983334,7227.98525947571,10178.4296875,9614.1904296875,7202.10009765625,95.6020632146723,94.0709789385208,86.8436806491991,5.94,16.33,15.19,83.75,83.74500274658203,80.0,83.76000213623047,72.88999938964844,51.119998931884766,8.0,19.0,17.79,1113.300048828125,1083.0,890.7000122070312,24240.45,23950.18,21798.25,9816.803385416666,313.9353727334078,78.77000172932942,5.489382251941942,1104.86669921875,19.101424057979244
2010-05-01,1212.199951171875,17.11,97.4814510228393,73.97000122070312,14.55,9521.150390625,83.96700286865234,24556.04,2010,5,2,0.49999999999999994,-0.8660254037844387,0.15000152587890625,-82.9314510228393,6211.039304692997,10428.1201171875,9657.7900390625,7276.60986328125,97.3508371983334,94.4265387941199,86.7856300605298,5.86,12.67,21.38,83.9000015258789,85.0,80.5999984741211,86.1500015258789,79.66000366210938,66.30999755859375,7.92,15.13,24.35,1180.0999755859375,1118.300048828125,978.7999877929688,24178.44,23990.62,22123.59,10088.11328125,393.0265859257543,83.19000244140625,3.2823303927246568,1137.2333577473958,37.20766310435222
2010-06-01,1245.5,23.03,97.8370108784384,75.62999725341797,20.14,9721.91015625,85.44999694824219,24836.31,2010,6,2,1.2246467991473532e-16,-1.0,0.0670013427734375,-77.6970108784384,6462.58303450013,9521.150390625,10178.4296875,7162.18017578125,97.4814510228393,95.6020632146723,87.5402877132301,14.55,5.94,16.05,83.96700286865234,83.75,81.26000213623047,73.97000122070312,83.76000213623047,69.88999938964844,17.11,8.0,18.7,1212.199951171875,1113.300048828125,927.0999755859376,24556.04,24240.45,22516.72,10042.566731770834,468.50035035185863,81.2933349609375,6.453792456669746,1168.5333251953125,50.45431816847118
2010-07-01,1181.699951171875,14.3,99.8615251582785,78.94999694824219,11.89,10519.01953125,85.19999694824219,25351.15,2010,7,3,-0.4999999999999997,-0.8660254037844388,1.4829940795898438,-87.9715251582785,6726.539499053964,9721.91015625,10428.1201171875,7720.93017578125,97.8370108784384,97.3508371983334,88.8609386054555,20.14,5.86,18.94,85.44999694824219,83.9000015258789,82.8499984741211,75.62999725341797,86.1500015258789,69.44999694824219,23.03,7.92,21.76,1245.5,1180.0999755859375,953.7000122070312,24836.31,24178.44,22524.99,9890.3935546875,476.3806386567387,78.58333333333333,6.605281777427353,1212.5999755859375,32.70184724123651
2010-08-01,1248.300048828125,16.26,102.045678556959,71.91999816894531,13.75,9813.0498046875,84.177001953125,25413.71,2010,8,3,-0.8660254037844384,-0.5000000000000004,-0.25,-88.295678556959,6054.009826336056,10519.01953125,9521.150390625,8675.669921875,99.8615251582785,97.4814510228393,90.4718424410272,11.89,14.55,19.93,85.19999694824219,83.96700286865234,82.80000305175781,78.94999694824219,73.97000122070312,69.95999908447266,14.3,17.11,22.81,1181.699951171875,1212.199951171875,951.7000122070312,25351.15,24556.04,23208.47,9920.693359375,527.7989928338217,76.18333180745442,2.535689986589606,1213.13330078125,31.910263454538644
2010-09-01,1307.800048828125,10.89,104.120987101885,79.97000122070312,8.67,10013.3095703125,86.1500015258789,24820.78,2010,9,3,-1.0,-1.8369701987210297e-16,-1.0229949951171875,-95.450987101885,6889.415727188112,9813.0498046875,9721.91015625,9349.669921875,102.045678556959,97.8370108784384,90.624225236284,13.75,20.14,9.44,84.177001953125,85.44999694824219,82.94999694824219,71.91999816894531,75.62999725341797,70.61000061035156,16.26,23.03,11.7,1248.300048828125,1245.5,1008.0,25413.71,24836.31,23426.35,10017.9931640625,436.2879488848582,75.49999745686848,3.516801909342064,1225.1666666666667,37.669305611985095
2010-10-01,1357.0999755859375,12.79,105.14412872718,81.43000030517578,10.47,10598.400390625,85.80000305175781,25805.69,2010,10,4,-0.8660254037844386,0.5000000000000001,1.9729995727539062,-94.67412872718,6986.694274688722,10013.3095703125,10519.01953125,9159.1796875,104.120987101885,99.8615251582785,91.1684495050582,8.67,11.89,14.18,86.1500015258789,85.19999694824219,83.55000305175781,79.97000122070312,78.94999694824219,77.0,10.89,14.3,16.72,1307.800048828125,1181.699951171875,1039.699951171875,24820.78,25351.15,23979.86,10115.126302083334,363.8314154344762,76.94666544596355,4.382994423261333,1245.933349609375,63.0833544298594
2010-11-01,1385.0,8.43,106.189039323227,84.11000061035156,6.35,11234.759765625,85.69999694824219,25574.95,2010,11,4,-0.5000000000000004,0.8660254037844384,-0.34999847412109375,-99.839039323227,7208.226795623777,10598.400390625,9813.0498046875,9204.5703125,105.14412872718,102.045678556959,92.3729992199452,10.47,13.75,6.51,85.80000305175781,84.177001953125,83.4000015258789,81.43000030517578,71.91999816894531,77.27999877929688,12.79,16.26,8.6,1357.0999755859375,1248.300048828125,1181.0999755859375,25805.69,25413.71,23464.45,10141.586588541666,408.0871607419422,77.77333323160808,5.1214302541877,1304.4000244140625,54.4795937956479
2010-12-01,1421.0999755859375,10.66,105.869761085546,91.37999725341795,8.45,12022.4599609375,85.6500015258789,25611.49,2010,12,4,-2.4492935982947064e-16,1.0,-0.100006103515625,-97.419761085546,7826.696904190058,11234.759765625,10013.3095703125,9386.919921875,106.189039323227,104.120987101885,91.6981611266652,6.35,8.67,8.74,85.69999694824219,86.1500015258789,84.30000305175781,84.11000061035156,79.97000122070312,79.36000061035156,8.43,10.89,10.96,1385.0,1307.800048828125,1095.199951171875,25574.95,24820.78,23345.22,10615.489908854166,610.9043981116988,81.83666737874348,2.0997457746382873,1349.9666748046875,39.091189547800894
2011-01-01,1333.800048828125,23.02,107.154130359853,92.19000244140624,20.13,12359.3603515625,85.0260009765625,25750.21,2011,1,1,0.49999999999999994,0.8660254037844387,-0.04999542236328125,-87.024130359853,7838.547237612306,12022.4599609375,10598.400390625,9614.1904296875,105.869761085546,105.14412872718,94.0709789385208,8.45,10.47,16.33,85.6500015258789,85.80000305175781,83.74500274658203,91.37999725341795,81.43000030517578,72.88999938964844,10.66,12.79,19.0,1421.0999755859375,1357.0999755859375,1083.0,25611.49,25805.69,23950.18,11285.206705729166,713.3688283588393,85.63999938964844,5.148425197668744,1387.7333170572917,32.08743159871244
2011-02-01,1409.300048828125,20.93,106.559111825993,96.97000122070312,18.15,11289.2197265625,85.5,26885.59,2011,2,1,0.8660254037844386,0.5000000000000001,-0.6240005493164062,-88.409111825993,8290.935104370117,12359.3603515625,11234.759765625,9657.7900390625,107.154130359853,106.189039323227,94.4265387941199,20.13,6.35,12.67,85.0260009765625,85.69999694824219,85.0,92.19000244140624,84.11000061035156,79.66000366210938,23.02,8.43,15.13,1333.800048828125,1385.0,1118.300048828125,25750.21,25574.95,23990.62,11872.193359375,577.1625924569283,89.22666676839192,4.449632741110708,1379.9666748046875,43.86707278667531
2011-03-01,1438.9000244140625,24.07,108.053914484226,106.72000122070312,21.13,11809.5400390625,85.0,27269.92,2011,3,1,1.0,6.123233995736766e-17,0.4739990234375,-86.923914484226,9071.200103759766,11289.2197265625,12022.4599609375,10178.4296875,106.559111825993,105.869761085546,95.6020632146723,18.15,8.45,5.94,85.5,85.6500015258789,83.75,96.97000122070312,91.37999725341795,83.76000213623047,20.93,10.66,8.0,1409.300048828125,1421.0999755859375,1113.300048828125,26885.59,25611.49,24240.45,11890.3466796875,547.1660430169546,93.51333363850911,3.0208343518771446,1388.0666910807292,47.365186729303765
2011-04-01,1556.0,22.54,109.563229789627,113.93000030517578,19.67,12057.5400390625,84.69999694824219,27244.79,2011,4,2,0.8660254037844387,-0.4999999999999998,-0.5,-89.893229789627,9649.87067816162,11809.5400390625,12359.3603515625,10428.1201171875,108.053914484226,107.154130359853,97.3508371983334,21.13,20.13,5.86,85.0,85.0260009765625,83.9000015258789,106.72000122070312,92.19000244140624,86.1500015258789,24.07,23.02,7.92,1438.9000244140625,1333.800048828125,1180.0999755859375,27269.92,25750.21,24178.44,11819.373372395834,535.138075782488,98.62666829427083,7.405310626575397,1394.0000406901042,54.19473132887622
2011-05-01,1535.9000244140625,8.75,109.809944791471,102.6999969482422,6.65,12123.150390625,84.6969985961914,27986.78,2011,5,2,0.49999999999999994,-0.8660254037844387,-0.3000030517578125,-103.15994479147099,8698.381497354132,12057.5400390625,11289.2197265625,9521.150390625,109.563229789627,106.559111825993,97.4814510228393,19.67,18.15,14.55,84.69999694824219,85.5,83.96700286865234,113.93000030517578,96.97000122070312,73.97000122070312,22.54,20.93,17.11,1556.0,1409.300048828125,1212.199951171875,27244.79,26885.59,24556.04,11718.7666015625,392.12101240140447,105.87333424886067,8.511640614900909,1468.0666910807292,77.57731467246876
2011-06-01,1502.300048828125,20.21,110.862111711102,95.41999816894533,17.48,12496.0302734375,86.0,26944.93,2011,6,2,1.2246467991473532e-16,-1.0,-0.00299835205078125,-93.382111711102,8206.119842529299,12123.150390625,11809.5400390625,9721.91015625,109.809944791471,108.053914484226,97.8370108784384,6.65,21.13,20.14,84.6969985961914,85.0,85.44999694824219,102.6999969482422,106.72000122070312,75.62999725341797,8.75,24.07,23.03,1535.9000244140625,1438.9000244140625,1245.5,27986.78,27269.92,24836.31,11996.743489583334,165.40867109441822,107.78333282470703,5.690013130409786,1510.2666829427083,62.61710802007187
2011-07-01,1628.300048828125,20.0,112.269838486331,95.6999969482422,17.27,12190.3701171875,86.44999694824219,27180.13,2011,7,3,-0.4999999999999997,-0.8660254037844388,1.3030014038085938,-94.999838486331,8273.264444122326,12496.0302734375,12057.5400390625,10519.01953125,110.862111711102,109.563229789627,99.8615251582785,17.48,19.67,11.89,86.0,84.69999694824219,85.19999694824219,95.41999816894533,113.93000030517578,78.94999694824219,20.21,22.54,14.3,1502.300048828125,1556.0,1181.699951171875,26944.93,27244.79,25351.15,12225.573567708334,236.5085660466581,104.01666514078777,9.324980220770207,1531.4000244140625,27.13132302276686
2011-08-01,1828.5,16.48,113.837204380401,88.80999755859375,13.95,11070.580078125,87.0999984741211,28512.03,2011,8,3,-0.8660254037844384,-0.5000000000000004,0.4499969482421875,-99.887204380401,7735.350651840214,12190.3701171875,12123.150390625,9813.0498046875,112.269838486331,109.809944791471,102.045678556959,17.27,6.65,13.75,86.44999694824219,84.6969985961914,84.177001953125,95.6999969482422,102.6999969482422,71.91999816894531,20.0,8.75,16.26,1628.300048828125,1535.9000244140625,1248.300048828125,27180.13,27986.78,25413.71,12269.850260416666,198.74021140012255,97.93999735514325,4.124657188642975,1555.5000406901042,65.24661277427434
2011-09-01,1620.4000244140625,20.19,115.012728800953,79.19999694824219,17.46,11761.9697265625,87.5,27619.32,2011,9,3,-1.0,-1.8369701987210297e-16,0.6500015258789062,-97.55272880095299,6929.999732971191,11070.580078125,12496.0302734375,10013.3095703125,113.837204380401,110.862111711102,104.120987101885,13.95,17.48,8.67,87.0999984741211,86.0,86.1500015258789,88.80999755859375,95.41999816894533,79.97000122070312,16.48,20.21,10.89,1828.5,1502.300048828125,1307.800048828125,28512.03,26944.93,24820.78,11918.993489583334,750.4738638596765,93.30999755859376,3.899628165491861,1653.0333658854167,164.50047041156466
2011-10-01,1724.199951171875,21.16,116.67442690161,93.19000244140624,18.38,11868.8798828125,85.55899810791016,27958.22,2011,10,4,-0.8660254037844386,0.5000000000000001,0.40000152587890625,-98.29442690161001,7973.243242560419,11761.9697265625,12190.3701171875,10598.400390625,115.012728800953,112.269838486331,105.14412872718,17.46,17.27,10.47,87.5,86.44999694824219,85.80000305175781,79.19999694824219,95.6999969482422,81.43000030517578,20.19,20.0,12.79,1620.4000244140625,1628.300048828125,1357.0999755859375,27619.32,27180.13,25805.69,11674.306640625,565.018623916917,87.90333048502605,8.287281453330419,1692.4000244140625,117.93220557721092
2011-11-01,1745.5,9.63,117.008217786459,100.36000061035156,7.49,11532.830078125,86.73200225830078,28614.52,2011,11,4,-0.5000000000000004,0.8660254037844384,-1.9410018920898438,-109.518217786459,8704.42379958008,11868.8798828125,11070.580078125,11234.759765625,116.67442690161,113.837204380401,106.189039323227,18.38,13.95,6.35,85.55899810791016,87.0999984741211,85.69999694824219,93.19000244140624,88.80999755859375,84.11000061035156,21.16,16.48,8.43,1724.199951171875,1828.5,1385.0,27958.22,28512.03,25574.95,11567.143229166666,433.34589833835435,87.06666564941406,7.156079096394791,1724.3666585286458,104.05008795394794
2011-12-01,1565.800048828125,24.49,116.188253221505,98.83000183105467,21.52,11347.66015625,89.69999694824219,29610.23,2011,12,4,-2.4492935982947064e-16,1.0,1.173004150390625,-94.668253221505,8865.050862640373,11532.830078125,11761.9697265625,12022.4599609375,117.008217786459,115.012728800953,105.869761085546,7.49,17.46,8.45,86.73200225830078,87.5,85.6500015258789,100.36000061035156,79.19999694824219,91.37999725341795,9.63,20.19,10.66,1745.5,1620.4000244140625,1421.0999755859375,28614.52,27619.32,25611.49,11721.2265625,171.68975470597684,90.91666666666667,10.761620714541507,1696.6999918619792,66.93046238025875
2012-01-01,1737.800048828125,18.82,117.973308823085,98.4800033569336,16.16,11874.8896484375,89.5999984741211,27485.36,2012,1,1,0.49999999999999994,0.8660254037844387,2.9679946899414062,-101.81330882308501,8823.80815051269,11347.66015625,11868.8798828125,12359.3603515625,116.188253221505,116.67442690161,107.154130359853,21.52,18.38,20.13,89.69999694824219,85.55899810791016,85.0260009765625,98.83000183105467,93.19000244140624,92.19000244140624,24.49,21.16,23.02,1565.800048828125,1724.199951171875,1333.800048828125,29610.23,27958.22,25750.21,11583.123372395834,264.2244546326765,97.46000162760417,3.7762274631907173,1678.5,98.18035580312197
2012-02-01,1709.9000244140625,15.11,118.328868678684,107.06999969482422,12.66,12877.8798828125,90.9000015258789,30478.91,2012,2,1,0.8660254037844386,0.5000000000000001,-0.09999847412109375,-105.668868678684,9732.663135635376,11874.8896484375,11532.830078125,11289.2197265625,117.973308823085,117.008217786459,106.559111825993,16.16,7.49,18.15,89.5999984741211,86.73200225830078,85.5,98.4800033569336,100.36000061035156,96.97000122070312,18.82,9.63,20.93,1737.800048828125,1745.5,1409.300048828125,27485.36,28614.52,26885.59,11585.126627604166,267.4769731652554,99.22333526611328,0.999815388739913,1683.0333658854167,101.60000139372124
2012-03-01,1669.300048828125,7.39,119.714826483162,103.0199966430664,5.37,13761.759765625,90.5999984741211,29375.66,2012,3,1,1.0,6.123233995736766e-17,1.3000030517578125,-114.344826483162,9333.611538665777,12877.8798828125,11347.66015625,11809.5400390625,118.328868678684,116.188253221505,108.053914484226,12.66,21.52,21.13,90.9000015258789,89.69999694824219,85.0,107.06999969482422,98.83000183105467,106.72000122070312,15.11,24.49,24.07,1709.9000244140625,1565.800048828125,1438.9000244140625,30478.91,29610.23,27269.92,12033.4765625,777.3387034453883,101.46000162760417,4.861551549518571,1671.1667073567708,92.3103590486775
2012-04-01,1663.4000244140625,7.15,121.906236205426,104.87000274658205,5.14,13990.3798828125,89.46399688720703,30098.55,2012,4,2,0.8660254037844387,-0.4999999999999998,-0.3000030517578125,-116.766236205426,9382.08959928161,13761.759765625,11874.8896484375,12057.5400390625,119.714826483162,117.973308823085,109.563229789627,5.37,16.16,19.67,90.5999984741211,89.5999984741211,84.69999694824219,103.0199966430664,98.4800033569336,113.93000030517578,7.39,18.82,22.54,1669.300048828125,1737.800048828125,1556.0,29375.66,27485.36,27244.79,12838.176432291666,944.0614295538412,102.8566665649414,4.297326704714671,1705.6667073567708,34.445656184501935
2012-05-01,1562.5999755859375,20.9,123.306706657072,86.52999877929688,18.13,13786.6201171875,92.16500091552734,30165.86,2012,5,2,0.49999999999999994,-0.8660254037844387,-1.1360015869140625,-105.176706657072,7975.037416714476,13990.3798828125,12877.8798828125,12123.150390625,121.906236205426,118.328868678684,109.809944791471,5.14,12.66,6.65,89.46399688720703,90.9000015258789,84.6969985961914,104.87000274658205,107.06999969482422,102.6999969482422,7.15,15.11,8.75,1663.4000244140625,1709.9000244140625,1535.9000244140625,30098.55,30478.91,27986.78,13543.33984375,587.5325601223442,104.98666636149089,2.0275204016456945,1680.86669921875,25.31606310121019
2012-06-01,1603.5,7.33,123.350244598574,84.95999908447266,5.31,13801.41015625,92.96299743652344,30894.57,2012,6,2,1.2246467991473532e-16,-1.0,2.7010040283203125,-118.04024459857399,7898.136177096865,13786.6201171875,13761.759765625,12496.0302734375,123.306706657072,119.714826483162,110.862111711102,18.13,5.37,17.48,92.16500091552734,90.5999984741211,86.0,86.52999877929688,103.0199966430664,95.41999816894533,20.9,7.39,20.21,1562.5999755859375,1669.300048828125,1502.300048828125,30165.86,29375.66,26944.93,13846.253255208334,125.43473545382287,98.13999938964844,10.097015216143298,1631.7666829427083,59.97272402479946
2012-07-01,1610.5,12.15,123.04547900806,88.05999755859375,9.86,14577.0,93.39099884033205,31175.99,2012,7,3,-0.4999999999999997,-0.8660254037844388,0.7979965209960938,-113.18547900806,8224.011129874272,13801.41015625,13990.3798828125,12190.3701171875,123.350244598574,121.906236205426,112.269838486331,5.31,5.14,17.27,92.96299743652344,89.46399688720703,86.44999694824219,84.95999908447266,104.87000274658205,95.6999969482422,7.33,7.15,20.0,1603.5,1663.4000244140625,1628.300048828125,30894.57,30098.55,27180.13,13859.470052083334,113.61216550188192,92.12000020345052,11.069695045385291,1609.8333333333333,50.69759160228097
2012-08-01,1684.5999755859375,8.98,124.148440192776,96.47000122070312,6.87,15391.580078125,93.50299835205078,31395.58,2012,8,3,-0.8660254037844384,-0.5000000000000004,0.42800140380860796,-117.27844019277599,9020.234365161741,14577.0,13786.6201171875,11070.580078125,123.04547900806,123.306706657072,113.837204380401,9.86,18.13,13.95,93.39099884033205,92.16500091552734,87.0999984741211,88.05999755859375,86.52999877929688,88.80999755859375,12.15,20.9,16.48,1610.5,1562.5999755859375,1828.5,31175.99,30165.86,28512.03,14055.010091145834,452.11700368716333,86.51666514078777,1.55004224920515,1592.1999918619792,25.87219980319968
2012-09-01,1771.0999755859375,8.99,125.12804387657,92.19000244140624,6.88,15444.8203125,93.22899627685548,31571.77,2012,9,3,-1.0,-1.8369701987210297e-16,0.11199951171873579,-118.24804387657001,8594.78139437316,15391.580078125,13801.41015625,11761.9697265625,124.148440192776,123.350244598574,115.012728800953,6.87,5.31,17.46,93.50299835205078,92.96299743652344,87.5,96.47000122070312,84.95999908447266,79.19999694824219,8.98,7.33,20.19,1684.5999755859375,1603.5,1620.4000244140625,31395.58,30894.57,27619.32,14589.996744791666,795.1646254961145,89.82999928792317,5.955645799187097,1632.8666585286458,44.93887037201688
2012-10-01,1717.5,7.65,125.606961233091,86.23999786376953,5.62,15910.1103515625,94.48999786376952,32713.51,2012,10,4,-0.8660254037844386,0.5000000000000001,-0.2740020751952983,-119.986961233091,8148.817213919071,15444.8203125,14577.0,11868.8798828125,125.12804387657,123.04547900806,116.67442690161,6.88,9.86,18.38,93.22899627685548,93.39099884033205,85.55899810791016,92.19000244140624,88.05999755859375,93.19000244140624,8.99,12.15,21.16,1771.0999755859375,1610.5,1724.199951171875,31571.77,31175.99,27958.22,15137.800130208334,486.3961555875462,92.24000040690105,4.205224755775117,1688.7333170572917,80.37973266527003
2012-11-01,1710.9000244140625,22.11,125.113531229403,88.91000366210938,19.27,16573.859375,96.5,32107.14,2012,11,4,-0.5000000000000004,0.8660254037844384,1.261001586914034,-105.843531229403,8579.815353393555,15910.1103515625,15391.580078125,11532.830078125,125.606961233091,124.148440192776,117.008217786459,5.62,6.87,7.49,94.48999786376952,93.50299835205078,86.73200225830078,86.23999786376953,96.47000122070312,100.36000061035156,7.65,8.98,9.63,1717.5,1684.5999755859375,1745.5,32713.51,31395.58,28614.52,15582.170247395834,285.24930250522,91.63333384195964,5.137669911343174,1724.3999837239583,43.66085010101611
2012-12-01,1674.800048828125,23.79,125.403784172749,91.81999969482422,20.86,16905.330078125,95.70899963378906,30888.02,2012,12,4,-2.4492935982947064e-16,1.0,2.010002136230483,-104.543784172749,8788.000317166443,16573.859375,15444.8203125,11347.66015625,125.113531229403,125.12804387657,116.188253221505,19.27,6.88,21.52,96.5,93.22899627685548,89.69999694824219,88.91000366210938,92.19000244140624,98.83000183105467,22.11,8.99,24.49,1710.9000244140625,1771.0999755859375,1565.800048828125,32107.14,31571.77,29610.23,15976.263346354166,567.419126574576,89.11333465576172,2.980209093034378,1733.1666666666667,33.01653924334895
2013-01-01,1660.5999755859375,17.17,127.493605364842,97.48999786376952,14.61,17242.740234375,97.6999969482422,32218.27,2013,1,1,0.49999999999999994,0.8660254037844387,-0.7910003662109375,-112.883605364842,9524.77249377442,16905.330078125,15910.1103515625,11874.8896484375,125.403784172749,125.606961233091,117.973308823085,20.86,5.62,16.16,95.70899963378906,94.48999786376952,89.5999984741211,91.81999969482422,86.23999786376953,98.4800033569336,23.79,7.65,18.82,1674.800048828125,1717.5,1737.800048828125,30888.02,32713.51,27485.36,16463.099934895832,506.77047685705963,88.99000040690105,2.7908609277464884,1701.0666910807292,22.985697528108616
2013-02-01,1577.699951171875,10.23,127.065482273406,92.0500030517578,8.05,18173.669921875,96.72699737548828,33035.72,2013,2,1,0.8660254037844386,0.5000000000000001,1.9909973144531392,-119.01548227340601,8903.720403601064,17242.740234375,16573.859375,12877.8798828125,127.493605364842,125.113531229403,118.328868678684,14.61,19.27,12.66,97.6999969482422,96.5,90.9000015258789,97.48999786376952,88.91000366210938,107.06999969482422,17.17,22.11,15.11,1660.5999755859375,1710.9000244140625,1709.9000244140625,32218.27,32107.14,30478.91,16907.309895833332,334.4448246993591,92.74000040690105,4.363356060166555,1682.1000162760417,25.932428956495034
2013-03-01,1594.800048828125,18.09,127.580681247846,97.2300033569336,15.47,17947.759765625,98.3000030517578,32274.52,2013,3,1,1.0,6.123233995736766e-17,-0.9729995727539205,-112.110681247846,9557.709626708993,18173.669921875,16905.330078125,13761.759765625,127.065482273406,125.403784172749,119.714826483162,8.05,20.86,5.37,96.72699737548828,95.70899963378906,90.5999984741211,92.0500030517578,91.81999969482422,103.0199966430664,10.23,23.79,7.39,1577.699951171875,1674.800048828125,1669.300048828125,33035.72,30888.02,29375.66,17440.580078125,656.9071035102444,93.78666687011717,3.209239897928327,1637.6999918619792,52.44439133150212
2013-04-01,1472.199951171875,9.24,128.973895375908,93.45999908447266,7.12,18982.419921875,98.4000015258789,33557.96,2013,4,2,0.8660254037844387,-0.4999999999999998,1.573005676269517,-121.853895375908,9196.46405252075,17947.759765625,17242.740234375,13990.3798828125,127.580681247846,127.493605364842,121.906236205426,15.47,14.61,5.14,98.3000030517578,97.6999969482422,89.46399688720703,97.2300033569336,97.48999786376952,104.87000274658205,18.09,17.17,7.15,1594.800048828125,1660.5999755859375,1663.4000244140625,32274.52,32218.27,30098.55,17788.056640625,485.57835296509376,95.59000142415363,3.0684834435458948,1611.0333251953125,43.76920102279002
2013-05-01,1392.5999755859375,20.59,129.63422082202,91.97000122070312,17.83,21823.05078125,98.4000015258789,33125.1,2013,5,2,0.49999999999999994,-0.8660254037844387,0.09999847412110796,-111.80422082202001,9049.848260452272,18982.419921875,18173.669921875,13786.6201171875,128.973895375908,127.065482273406,123.306706657072,7.12,8.05,18.13,98.4000015258789,96.72699737548828,92.16500091552734,93.45999908447266,92.0500030517578,86.52999877929688,9.24,10.23,20.9,1472.199951171875,1577.699951171875,1562.5999755859375,33557.96,33035.72,30165.86,18367.949869791668,544.0026960913908,94.24666849772136,2.6781033147932183,1548.2333170572917,66.39960753545766
2013-06-01,1223.800048828125,11.58,130.570286564312,96.55999755859376,9.32,21005.689453125,97.5530014038086,32572.09,2013,6,2,1.2246467991473532e-16,-1.0,0.0,-121.250286564312,9419.717577385252,21823.05078125,17947.759765625,13801.41015625,129.63422082202,127.580681247846,123.350244598574,17.83,15.47,5.31,98.4000015258789,98.3000030517578,92.96299743652344,91.97000122070312,97.2300033569336,84.95999908447266,20.59,18.09,7.33,1392.5999755859375,1594.800048828125,1603.5,33125.1,32274.52,30894.57,19584.41015625,2006.5553308239766,94.22000122070312,2.7111082703552714,1486.5333251953125,101.8592244863398
